ID,Votes,Title,Year,Released,Runtime,Genre,Director,Writer,Actors,Plot,Country,Awards,RT_Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,BoxOffice,Production
tt7231546,1468,Kayamkulam Kochunni,2018,11 Oct 2018,152 min,"Action, Drama, History",Roshan Andrews,"Bobby, Sanjay","Nivin Pauly, Mohanlal, Sunny Wayne, Priya Anand","Dreaded by the rich and corrupt and revered by the poor and downtrodden, Kayamkulam Kochunni was a Robin Hood of sorts. Chronicles the life and times of the legendary 19th century highwayman, and how he rose from his humble beginnings.",India,N/A,,N/A,7.7,"1,163",tt7231546,movie,N/A,N/A
tt7231572,1407,Not Cinderella's Type,2018,20 Feb 2018,97 min,Romance,Brian Brough,"Jenni James, Brittany Wiscombe","Paris Warner, Tim Flynn, Tanner Gillman, Scott Christopher",Indy lives with her aunt and uncle and believes her life is fine until an accident brings a new guy into the picture. Bryant Bailey is not Indy's type - she's never been into guys like him....,USA,N/A,,N/A,6.2,"1,350",tt7231572,movie,N/A,N/A
tt7236034,817,I Want to Eat Your Pancreas,2018,01 Sep 2018,108 min,"Animation, Drama, Romance",Shin'ichirô Ushijima,"Yoru Sumino (novel), Shin'ichirô Ushijima (screenplay), Erica Mendez (adaptation)","Mahiro Takasugi, Lynn, Yukiyo Fujii, Yuma Uchida","A young man begins to fall in love with one of his classmates, who is slowly dying from a fatal pancreatic disease, and helps her live her life to the fullest before she inevitably passes on.",Japan,N/A,,N/A,7.7,761,tt7236034,movie,N/A,N/A
tt7238392,5548,Taxi 5,2018,11 Apr 2018,102 min,"Action, Adventure, Comedy, Crime",Franck Gastambide,"Franck Gastambide (scenario), Stéphane Kazandjian (scenario), Luc Besson (scenario), Malik Bentalha (collaboration)","Franck Gastambide, Malik Bentalha, Bernard Farcy, Salvatore Esposito","A police officer who's transfered in the police of Marseille gets assigned to take down a group of Italian robbers who drive the powerfull Ferrari's with the older niece of Daniel, a terrible driver who gets the legendary white taxi.",France,N/A,0%,N/A,4.7,"5,510",tt7238392,movie,N/A,EuropaCorp (France)
tt7242142,15014,Blindspotting,2018,27 Jul 2018,95 min,"Comedy, Crime, Drama",Carlos López Estrada,"Rafael Casal, Daveed Diggs","Daveed Diggs, Rafael Casal, Janina Gavankar, Jasmine Cephas Jones","While on probation, a man begins to re-evaluate his relationship with his volatile best friend.",USA,N/A,94%,77,7.4,"13,885",tt7242142,movie,N/A,Foley Walkers Studio
tt7250056,959,Non-Fiction,2018,03 May 2019,108 min,"Comedy, Drama, Romance",Olivier Assayas,Olivier Assayas,"Guillaume Canet, Juliette Binoche, Vincent Macaigne, Christa Théret","Set in the Parisian publishing world, an editor and an author find themselves in over their heads, as they cope with a middle-age crisis, the changing industry and their wives.",France,N/A,87%,82,6.5,897,tt7250056,movie,N/A,Sundance Selects
tt7256866,7398,Father of the Year,2018,20 Jul 2018,94 min,Comedy,Tyler Spindel,"Brandon Cournoyer, Tyler Spindel","David Spade, Nat Faxon, Joey Bragg, Matt Shively","Before NYC, college valedictorian Ben visits his trailer park loser dad. Same evening Ben argues with Larry about whose dad can kick the other dad's ass. Loser dad hears of this and tries to beat up doormat dad and chaos follows.",USA,N/A,0%,32,5.2,"7,398",tt7256866,movie,N/A,Netflix
tt7262882,1426,Master Z: Ip Man Legacy,2018,12 Apr 2019,107 min,Action,Woo-Ping Yuen,"Edmond Wong (screenplay by), Tai-lee Chan (screenplay by)","Jin Zhang, Dave Bautista, Michelle Yeoh, Tony Jaa","While keeping a low profile after his defeat from Ip Man, Cheung Tin Chi gets into trouble after getting in a fight with a powerful foreigner.","Hong Kong, China",N/A,,N/A,6.6,"1,188",tt7262882,movie,N/A,N/A
tt7263664,721,Brothers' Nest,2018,22 Jul 2019,102 min,"Comedy, Thriller",Clayton Jacobson,"Jaime Browne (screenplay), Chris Pahlow (additional material)","Shane Jacobson, Clayton Jacobson, Kim Gyngell, Lynette Curran",Two brothers' murder plans go somewhat sideways in this Australian dark comedy.,Australia,N/A,91%,N/A,6.5,712,tt7263664,movie,N/A,Label Entertainment
tt7269374,527,Chalakkudykkaran Changathy,2018,28 Sep 2018,161 min,"Biography, Drama",Vinayan,Vinayan,"Joju George, Salim Kumar, Honey Rose, Vishnu Govindhan","A biographical drama that chronicles the life and the untimely death of actor Kalabhavan Mani, who rose from his humble beginnings to become one of the most versatile artists in Malayalam cinema.",India,N/A,,N/A,8.1,524,tt7269374,movie,N/A,N/A
tt7279188,2107,Woman at War,2018,01 Mar 2019,101 min,"Action, Drama, Thriller",Benedikt Erlingsson,"Ólafur Egilsson, Benedikt Erlingsson","Halldóra Geirharðsdóttir, Jóhann Sigurðarson, Juan Camillo Roman Estrada, Jörundur Ragnarsson","Halla, a woman in her forties, declares war on the local aluminum industry to prevent it from disfiguring her country. She risks all she has to protect the highlands of Iceland-but the ...","Iceland, France, Ukraine",N/A,81/100,81,7.6,"1,991",tt7279188,movie,N/A,N/A
tt7280786,1902,Tik Tik Tik,2018,22 Jun 2018,130 min,"Action, Sci-Fi, Thriller",Shakti Soundar Rajan,Shakti Soundar Rajan,"Jayam Ravi, Nivetha Pethuraj, Ramesh Thilak, V. Jayaprakash","After discovering that an asteroid the size of a city is going to impact Earth in less than a month, India recruits a misfit team to save the country.",India,N/A,40%,N/A,6.3,"1,892",tt7280786,movie,N/A,Sri Thenandal Films
tt7280898,18332,22 July,2018,10 Oct 2018,143 min,"Crime, Drama, History, Thriller",Paul Greengrass,"Paul Greengrass, Åsne Seierstad (based upon the book ""One of Us"" by)","Anders Danielsen Lie, Jonas Strand Gravli, Jon Øigarden, Maria Bock","A three-part story of Norway's worst terrorist attack in which over seventy people were killed. 22 July looks at the disaster itself, the survivors, Norway's political system and the lawyers who worked on this horrific case.","Norway, Iceland, USA",N/A,80%,69,6.8,"17,788",tt7280898,movie,N/A,Netflix
tt7282468,17436,Burning,2018,17 May 2018,148 min,"Drama, Mystery",Chang-dong Lee,"Jungmi Oh (screenplay by), Chang-dong Lee (screenplay by), Haruki Murakami (based on the short story ""Barn Burning"" by)","Ah-in Yoo, Steven Yeun, Jong-seo Jun, Soo-Kyung Kim","Jong-su bumps into a girl who used to live in the same neighborhood as him, who asks him to look after her cat while on a trip to Africa. When back, she introduces Ben, a mysterious guy she met there, who confesses his secret hobby.",South Korea,N/A,90/100,90,7.6,"16,231",tt7282468,movie,N/A,N/A
tt7284204,1124,Summer '03,2018,28 Sep 2018,95 min,Comedy,Becca Gleason,Becca Gleason,"Joey King, Paul Scheer, Andrea Savage, Jack Kilmer",A 16-year-old girl and her extended family are left reeling after her calculating grandmother unveils an array of secrets on her deathbed.,USA,2 nominations.,61%,45,5.4,968,tt7284204,movie,N/A,Blue Fox Entertainment
tt7295450,3537,Between Worlds,2018,21 Dec 2018,90 min,"Fantasy, Thriller",Maria Pulera,Maria Pulera,"Nicolas Cage, Franka Potente, Penelope Mitchell, Garrett Clayton","Joe meets a mother who can contact spirits when suffocating. Her daughter is dying when Joe helps the mother spiritually contact the daughter and save her. Unfortunately, the spirit in the daughter's body is now that of Joe's dead wife.",Spain,N/A,32%,24,5.1,"3,420",tt7295450,movie,N/A,N/A
tt7298400,1922,Ash Is Purest White,2018,15 Mar 2019,136 min,"Drama, Romance",Zhangke Jia,Zhangke Jia,"Tao Zhao, Fan Liao, Yi'nan Diao, Xiaogang Feng",A story of violent love within a time frame spanning from 2001 to 2017.,"China, France, Japan",N/A,100%,79,7.1,"1,648",tt7298400,movie,N/A,Cohen Media Group
tt7310916,1328,Latin History for Morons: John Leguizamo's Road to Broadway,2018,05 Nov 2018,90 min,"Documentary, Comedy","Ben DeJesus, Aram Rappaport",John Leguizamo,John Leguizamo,"Comic and actor John Leguizamo examines the repression of Hispanic culture throughout American history in his one-man show ""Latin History for Morons.""",USA,N/A,,N/A,7.5,"1,308",tt7310916,movie,N/A,N/A
tt7314118,2683,BROS. On The Rocks,2018,02 May 2018,95 min,Comedy,Don Tjernagel,"Matt Lee Ingebritson, Don Tjernagel","Don Tjernagel, Matt Lee Ingebritson, Abigail Van Patten, Finch Moore","Matt and Tanner return for another night out in Waterloo, Iowa.",USA,N/A,,N/A,5.9,"2,217",tt7314118,movie,N/A,N/A
tt7315526,1449,Devil's Tree: Rooted Evil,2018,27 Feb 2018,76 min,"Horror, Thriller","Chris Alonso(co-director), Joshua Louis(co-director)","Chris Alonso, Joshua Louis, Joshua Louis (story)","Diana D. Ambrosio, Ryan App, Chris Caputo, Dan Crisafulli","Devil's Tree: Rooted Evil is about an aspiring journalist named Sam who finds a Tree with a very dark history. As her own past has demons that continue to haunt her, she eventually finds ...",USA,N/A,,N/A,4.9,"1,442",tt7315526,movie,N/A,N/A
tt7318202,4902,Butterflies,2018,30 Mar 2018,117 min,"Comedy, Drama",Tolga Karaçelik,Tolga Karaçelik,"Tolga Tekin, Bartu Küçükçaglayan, Tugce Altug, Serkan Keskin","In a Turkish village, three siblings who neither know each other nor anything about their late father, wait to bury his body. As they start to find out more about their father and each other, they also start to learn more about themselves.",Turkey,N/A,,N/A,7.7,"4,792",tt7318202,movie,N/A,N/A
tt7328154,1093,Holiday,2018,22 Feb 2019,93 min,"Crime, Drama",Isabella Eklöf,"Johanne Algren, Isabella Eklöf","Victoria Carmen Sonne, Lai Yde, Thijs Römer, Koray Alay","A love triangle featuring the trophy girlfriend of a petty drug lord, caught up in a web of luxury and violence in a modern dark gangster tale set in the beautiful port city of Bodrum on the Turkish Riviera.","Denmark, Netherlands, Sweden",2 nominations.,80/100,80,6.4,754,tt7328154,movie,N/A,N/A
tt7329602,1158,Thamizh Padam 2,2018,11 Jul 2018,143 min,Comedy,C.S. Amudhan,"C.S. Amudhan, K. Chandru (dialogue)","Jiiva, Manobala, Santhana Bharathi, Shiva",A stringent cop tries all the possible ways to nab a dreaded don who poses a big threat to the society.,India,N/A,80%,N/A,6.7,"1,146",tt7329602,movie,N/A,Y Not Studios
tt7329810,1209,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,2018,10 Mar 2018,70 min,Documentary,Tommy Avallone,"Tommy Avallone, Max Paolucci","Tommy Avallone, John Barnhardt, Johnathan Davis, Albert DiGiacomo",This documentary explores various urban legends around Hollywood's most elusive star.,USA,N/A,94%,N/A,7.2,"1,030",tt7329810,movie,N/A,Gravitas Ventures
tt7329858,4341,Pari,2018,02 Mar 2018,136 min,"Fantasy, Horror, Mystery",Prosit Roy,"Abhishek Banerjee, Prosit Roy, Anvita Dutt Guptan (dialogue), Abhishek Banerjee","Anushka Sharma, Parambrata Chatterjee, Rajat Kapoor, Ritabhari Chakraborty","Pari is a supernatural horror film in which a man attempts to help a woman named Ruksana, an abuse victim, who he found chained up in a hut.",India,N/A,40%,N/A,6.6,"4,254",tt7329858,movie,N/A,Rising Star Entertainment (RSE)
tt7334528,8913,Uncle Drew,2018,29 Jun 2018,103 min,"Comedy, Sport",Charles Stone III,Jay Longino,"Kyrie Irving, Lil Rel Howery, Shaquille O'Neal, Chris Webber","After draining his life savings to enter a team in the Rucker Classic street ball tournament in Harlem, Dax (Lil Rel Howery) is dealt a series of unfortunate setbacks, including losing his ...",USA,N/A,63%,57,5.7,"8,703",tt7334528,movie,N/A,Lionsgate
tt7335186,803,Savyasachi,2018,01 Nov 2018,151 min,Action,Chandoo Mondeti,Chandoo Mondeti,"Madhavan, Bhoomika Chawla, Naga Chaitanya Akkineni, Nidhhi Agerwal","A twin brother of the protagonist is absorbed due to Vanishing Twin Syndrome and controls his left hand. When his life is threatened, the twin brother that never existed protects him like a shield.",India,N/A,,N/A,7.6,350,tt7335186,movie,N/A,East West Entertainers
tt7336446,1064,Direnis Karatay,2018,09 Mar 2018,N/A,History,Selahattin Sancakli,"Selman Kayabasi, Ugur Uzunok","Mehmet Aslantug, Fikret Kuskan, Yurdaer Okur, Alperen Duymaz",N/A,Turkey,N/A,,N/A,N/A,N/A,tt7336446,movie,N/A,N/A
tt7336572,1106,Big Brother,2018,31 Aug 2018,101 min,"Action, Comedy, Drama",Ka-Wai Kam,Tai-lee Chan,"Donnie Yen, Joe Chen, Kang Yu, Wai-Ho Auyeung","A soldier-turned-high school teacher uses unusual methods to reach to a class of poor students, while dealing with a greedy entrepreneur and his gang of fighters as well as the government.",Hong Kong,N/A,,N/A,6.3,986,tt7336572,movie,N/A,N/A
tt7338690,1344,The Scorpion King: Book of Souls,2018,23 Oct 2018,102 min,"Action, Adventure, Fantasy",Don Michael Paul,"David Alton Hedges, Frank DeJohn","Zach McGowan, Nathan Jones, Peter Mensah, Katy Louise Saunders","The Scorpion King teams up with a female warrior named Tala, who is the sister of The Nubian King. Together they search for a legendary relic known as The Book of Souls, which will allow them to put an end to an evil warlord.",USA,N/A,,N/A,4.7,"1,338",tt7338690,movie,N/A,N/A
tt7339792,1258,Unbroken: Path to Redemption,2018,14 Sep 2018,98 min,"Biography, Drama",Harold Cronk,"Richard Friedenberg (screenplay by), Ken Hixon (screenplay by), Laura Hillenbrand (based on the book ""Unbroken"" by)","Samuel Hunt, Merritt Patterson, Bobby Campo, David Sakurai","When the war ended, his battle began. Based on Laura Hillenbrand's bestselling book, UNBROKEN: PATH TO REDEMPTION begins where Unbroken ends, sharing the next amazing chapter of Olympian ...",USA,N/A,36%,39,5.7,"1,213",tt7339792,movie,N/A,Pure Flix
tt7339826,1603,Maquia: When the Promised Flower Blooms,2018,24 Feb 2018,115 min,"Animation, Adventure, Drama, Family, Fantasy",Mari Okada,"Mari Okada, Christian La Monte (english script adaptation)","Manaka Iwami, Miyu Irino, Yôko Hikasa, Hiroaki Hirata","An immortal girl and a normal boy meet and become friends, sharing a bond that lasts throughout the years.",Japan,N/A,100%,72,7.5,"1,514",tt7339826,movie,N/A,Eleven Arts
tt7342838,2984,Leto,2018,07 Jun 2018,126 min,"Biography, Music, Romance",Kirill Serebrennikov,"Mikhail Idov, Lili Idova, Ivan Kapitonov, Natalya Naumenko (memoirs), Kirill Serebrennikov","Teo Yoo, Irina Starshenbaum, Roman Bilyk, Anton Adasinsky","A love triangle emerges around a rock and roll musician, his protege and his wife in 1980s Russia.","Russia, France",N/A,69/100,69,7.4,"2,861",tt7342838,movie,N/A,N/A
tt7345930,4170,Abrahaminte Santhathikal,2018,16 Jun 2018,131 min,"Action, Crime, Thriller",Shaji Padoor,Haneef Adeni,"Mammootty, Anson Paul, Renji Panicker, Yog Japee","Derick Abraham, a fiery and dutiful police officer, continues to be the best officer until his brother Philip Abraham gets arrested for false murder charges. Will he be able to investigate the case and serve justice to his brother?",India,N/A,,N/A,7.8,"4,148",tt7345930,movie,N/A,Goodwill Entertaintments
tt7349662,129767,BlacKkKlansman,2018,10 Aug 2018,135 min,"Biography, Crime, Drama",Spike Lee,"Charlie Wachtel, David Rabinowitz, Kevin Willmott, Spike Lee, Ron Stallworth (based on the book by)","Alec Baldwin, John David Washington, Isiah Whitlock Jr., Robert John Burke","Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.",USA,N/A,83/100,83,7.5,"117,903",tt7349662,movie,N/A,N/A
tt7362036,2495,Dying to Survive,2018,05 Jul 2018,117 min,"Comedy, Drama",Muye Wen,"Jianv Han, Muye Wen, Wei Zhong","Zheng Xu, Yiwei Zhou, Chuan-jun Wang, Zhuo Tan",A story on how a small drug store owner became the exclusive selling agent of a cheap Indian generic drug against Chronic Granulocytic Leukemia in China.,China,N/A,,N/A,8.1,"2,446",tt7362036,movie,N/A,Dirty Monkey Films Group
tt7363076,11227,Raid,2018,16 Mar 2018,122 min,"Action, Crime, Drama, Thriller",Raj Kumar Gupta,Ritesh Shah,"Ajay Devgn, Saurabh Shukla, Ileana D'Cruz, Amit Sial",A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,India,N/A,60%,N/A,7.4,"10,874",tt7363076,movie,N/A,Panorama Studios
tt7363336,985,Tea with the Dames,2018,02 May 2018,84 min,Documentary,Roger Michell,N/A,"Eileen Atkins, Judi Dench, Joan Plowright, Maggie Smith","Dames Judi Dench, Eileen Atkins, Joan Plowright, and Maggie Smith get together for tea to reminisce and discuss their acting careers.",UK,N/A,99%,85,7.4,843,tt7363336,movie,N/A,N/A
tt7365604,2268,Dog Days,2018,08 Aug 2018,113 min,"Comedy, Drama",Ken Marino,"Elissa Matsueda (screenplay by), Erica Oyama (screenplay by), Elissa Matsueda (story by)","Nina Dobrev, Vanessa Hudgens, Adam Pally, Eva Longoria",A group of interconnected people in Los Angeles are brought together by their lovely canine counterparts.,USA,N/A,62%,47,6.1,"2,106",tt7365604,movie,N/A,LD Entertainment
tt7367960,1067,Ternet Ninja,2018,25 Dec 2018,N/A,Animation,"Thorbjørn Christoffersen, Anders Matthesen",Anders Matthesen,N/A,N/A,Denmark,N/A,,N/A,N/A,N/A,tt7367960,movie,N/A,N/A
tt7372728,639,Women of Mafia,2018,22 Feb 2018,138 min,"Action, Crime, Drama",Patryk Vega,"Olaf Olszewski, Patryk Vega","Olga Boladz, Agnieszka Dygant, Aleksandra Poplawska, Kasia Warnke",A former police officer goes under cover in the mafia.,Poland,N/A,,N/A,4.8,632,tt7372728,movie,N/A,N/A
